FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
7140469,1326539,20846,2145,442,96603,4192862,665801,5391,625,537,24025,180,443
3071021,408780,8004,911,980,13383,1989642,282870,3700,539,586,6732,115,446
13922817,2914756,66743,6208,0,1492672,5747847,1380325,18128,1630,231,276764,189,446
8900721,1558258,27434,2706,1481,148965,5206931,885768,6783,655,905,38973,169,446
2713688,450411,4587,214,540,31943,3449732,540647,2200,228,402,16365,81,446
2902151,764339,29070,2776,1390,443783,2155336,703487,12642,1315,1462,187842,92,446
3192138,289251,11382,1621,0,773830,2283475,202095,4322,503,759,232185,112,446
8402545,2555642,31010,3459,3131,73262,6358255,2174430,12655,1496,1368,23730,117,448
4573163,947188,20119,2007,0,470973,4201380,925270,10877,1055,579,191076,102,448
3471973,612740,13844,1690,0,662505,2610551,324057,4512,541,824,240736,131,449
8997614,1779145,48396,4777,0,759010,5431114,1190272,17459,1946,88,251765,149,451
12063643,2261282,60986,6010,0,2557993,4801149,1167741,14274,1508,25,475997,187,451
2046726,273317,3628,773,326,8679,2829757,324086,2988,440,554,3861,71,452
2481579,314874,4482,1012,664,2726,2697428,339906,3319,451,370,1283,83,452
2652611,580910,6481,1085,908,4049,2679551,531084,3541,563,528,1535,95,452
1934152,211752,7227,986,0,125522,2419480,283478,5145,652,14,69726,75,453
1968344,226611,7466,929,0,978897,2061559,284407,5337,617,496,474621,86,453
2645271,275611,8299,961,698,49990,3258426,345335,5716,698,906,25254,74,454
4141976,1320862,51073,4501,0,542878,1975208,678454,29675,2285,558,244280,140,455
2445475,503607,7720,1051,1137,8226,2743658,561868,5460,619,883,3978,76,455
2008022,226874,7642,641,0,295010,2386977,294161,5813,578,0,149838,91,456
2116098,399380,5680,1000,0,265243,1999509,350509,3082,424,123,117474,92,456
1730150,158567,3406,536,232,12946,2233159,212488,2822,286,289,6854,67,457
12119905,2182511,56260,5379,0,1668254,6926328,1190763,18053,1777,1076,336713,201,457
1759197,201445,5152,459,1046,2944,2518301,249359,3833,216,1050,1797,61,457
7312281,1167363,24435,2689,2084,198589,6926071,1102387,12346,1273,2228,80582,100,457
4334940,671060,12945,1665,0,1198465,2826719,481714,5213,553,296,467287,123,458
1952183,448360,11252,1549,0,525104,1641961,337173,5320,708,347,243070,90,458
1855424,324989,11394,1588,263,211500,1622643,361471,5448,672,970,95330,88,458
11241168,2925506,41848,6706,7223,71316,5910184,1499988,12079,1869,1719,15358,194,458
2392423,342011,3669,751,630,6978,2949244,442326,2866,374,462,4276,74,458
1998303,180517,4175,430,0,33113,2251812,239649,3045,264,362,16177,79,459
1678901,184205,1711,201,557,14082,1927934,241975,1363,216,471,7339,62,459
6716826,1089375,32826,3536,0,442642,4935472,905420,12619,1337,509,138941,110,460
1634685,271442,4838,616,823,9959,2007835,300515,3064,287,744,4989,89,460
15288857,3764667,70029,6906,3422,391798,6490883,1814489,15883,1484,1334,93050,196,460
5482087,999984,16984,2009,379,189189,4208291,844015,6217,807,738,68296,125,460
6167481,1433988,16888,2534,343,187249,5129993,1087718,8928,1037,681,69967,104,460
1653861,368263,7321,903,0,103739,2461491,409229,3668,571,489,47537,70,460
1880211,309076,4066,620,771,9305,2279939,383115,2381,398,529,5287,78,461
6602699,874075,21426,3458,3185,33418,3622744,514184,8785,2102,1848,11545,134,462
6306529,870420,21205,1946,254,367342,5007545,804056,10218,928,1400,160906,113,462
8823373,1545740,29388,2975,0,721633,6231053,1313545,12381,1200,1342,277562,128,462
9718844,2588406,33156,2341,3729,238553,5287214,1167795,9590,790,1809,96293,180,462
6570994,1155860,31520,3052,195,365717,5992299,1200355,17583,1826,644,153879,118,462
1865505,355271,11294,1114,471,93160,1821664,264987,5958,389,826,41770,93,463
4031584,690982,28083,7191,9181,5520,2068847,344137,7330,1941,3275,2614,152,463
5550892,1087262,30693,3462,0,2087974,3317752,777822,9382,991,0,578564,133,464
4338294,1237014,17617,1649,0,1358874,3093423,1038186,7599,792,1039,543380,119,467
4189452,616606,17706,2033,0,1100246,2479317,403103,4761,640,160,299837,134,468
4606311,660260,17691,2149,0,1002265,4756720,725794,10991,1210,1247,408506,102,468
14698216,2843177,52322,5738,0,1253099,7435757,1592406,15755,2029,1058,370841,139,468
3751856,563446,15594,1756,0,822509,3731522,597978,9320,951,891,329555,86,469
4157620,609550,5124,1192,1309,4201,4933087,590882,3035,728,928,2153,99,470
2300870,287551,7935,542,0,841053,2763241,343822,5602,459,130,384225,87,471
1625245,241351,6194,893,0,438844,2154214,321474,4827,540,446,233582,66,471
3671962,499085,11648,1437,1033,26487,3190568,397292,4563,552,605,10767,105,471
10132597,2171682,47490,3680,0,1371847,6262583,1393036,15142,1461,877,430855,150,473
4689756,725075,14699,1571,599,265069,3651107,634935,7669,867,1846,128478,100,473
2214477,331527,5710,1018,639,164709,2512154,410452,3996,643,1027,79151,78,474
7272614,996116,20066,2062,0,789326,5816384,815368,10846,1094,362,286589,133,474
2821663,683028,6063,815,705,13916,3305111,842501,4398,495,524,8194,77,477
1613252,283680,2829,555,787,6810,1976696,312164,2388,343,337,3498,82,479
5385642,1398687,31101,3818,417,495408,3082152,760668,10139,1012,538,180306,162,480
1941328,232166,2679,615,379,990,2727566,289117,1783,320,319,887,73,481
7255316,1196420,23571,2785,758,298635,6241434,1155917,12967,1562,1444,103409,114,482
1930034,129873,3513,390,1014,4914,2658177,177782,2199,220,589,2997,75,482
8228213,1843676,10814,1958,2165,2808,8494365,2176639,7164,1332,1613,1269,114,483
3005683,496755,4302,393,1322,23816,2567039,448936,2480,415,712,11521,85,488
1508904,267177,3894,481,1073,8899,2091884,340312,3246,397,1089,3520,96,489
12658786,2173360,49444,5412,0,1170221,6637939,1316564,16204,1791,1130,375815,138,492
5792913,1439605,14624,2292,514,36364,3928136,769604,6944,829,583,16376,179,493
1918013,368609,5313,530,737,2030,1981761,377042,2771,290,635,936,78,494
10780591,2412473,78468,7369,0,811051,6988397,1577393,26094,2474,1230,245229,152,495
1858400,339884,47149,3385,97,222025,2333928,409859,36519,2570,1024,116509,67,495
2151692,225918,12373,129,0,600746,1672109,197733,3959,207,51,200373,116,495
5605544,835062,21975,2281,0,595503,3425955,569293,7900,853,1296,215605,118,495
4810953,1267596,17650,1562,0,600247,2336114,608964,5504,580,977,195044,157,495
9912763,1584801,39032,3779,0,635381,5877304,982494,13676,1551,576,199186,138,495
14673855,4159940,67293,6812,0,1520924,6860127,2250405,21143,2211,268,402266,167,495
4988657,724786,36395,3742,0,1681264,5259176,609773,20494,1599,573,565208,97,496
1921295,608084,5541,1088,1489,13426,2166087,627117,3121,661,818,5413,100,497
2082222,442708,5061,536,526,16360,2320850,488079,2623,253,668,7560,76,498
4957290,1626010,16636,2854,1639,56912,4194613,1304617,10751,1293,1292,22883,118,498
1689807,233735,28236,2088,877,99172,2015554,299080,22717,1527,1019,53164,69,499
5324794,714503,17078,1746,2529,22078,5045218,505511,6946,675,815,7523,127,499
1911839,255016,8427,1279,0,218957,2217109,275090,6279,562,577,102218,85,499
3355012,687264,5672,832,1439,2480,3892076,684053,3205,544,847,1098,86,502
2141796,218428,3184,451,680,2719,2761732,282685,2193,278,936,1589,87,503
2102217,547119,5459,781,1362,16170,1639123,464444,3181,268,695,7579,113,504
4317470,1622980,11247,2048,1628,119277,2929570,1549534,4099,975,1196,50015,110,504
3624262,521958,10578,1205,194,256388,3011891,425400,4340,494,1869,113220,110,504
2386515,421930,5038,1630,1092,17452,2844719,597700,3829,1069,634,7336,67,505
6698726,888421,21108,2309,280,328531,4819102,506386,9387,776,1156,135450,129,506
4265570,485070,13525,1869,0,265685,2903415,291219,3943,605,251,68467,120,506
7748485,1412160,27879,3217,0,744653,4506513,941036,8470,993,886,198106,128,507
1966340,261071,2115,101,273,1161,2941780,320540,1559,183,320,732,64,507
5850081,927645,10327,1430,1444,63625,3509099,731943,3027,471,812,28175,140,507
3180253,536586,5223,1421,2025,11312,3786954,685561,3236,637,1356,5379,97,509
2974288,226718,10010,1285,0,268769,3679778,262268,6822,773,470,117849,84,509
2035309,191617,2879,275,1133,1186,2874559,262295,2556,347,910,551,67,510
1923632,291419,4030,976,1855,1351,1848229,323610,2275,407,1023,669,94,510
11905632,3388719,76126,7716,0,1405143,6718958,2019456,29029,2895,66,410853,151,511
4196006,1212732,25718,2638,0,1176310,3726959,1280856,13657,1603,322,471261,91,511
8609245,1715354,28677,1697,246,392209,5479723,1062793,8644,858,804,109068,148,511
13539236,3504564,69075,6417,0,916928,7175066,2269357,22091,2355,1496,247761,160,511
2086209,195422,2595,433,211,9464,2772781,288345,2298,204,290,4778,63,512
2748279,554803,7926,1433,152,128741,3130719,732967,5657,945,703,72412,76,513
2991102,640923,11417,1497,0,606648,2025943,518348,4876,564,614,318855,104,514
1611943,328619,1395,233,29,2635,2409835,499003,1298,139,159,1686,58,514
3146893,525055,11396,1175,1553,121068,3582676,544524,7298,765,1087,57858,96,516
7483500,1369823,63511,4807,1997,161038,4100625,669556,35902,2304,1392,52067,157,516
2112436,284345,2458,690,820,609,2767758,344229,1391,264,538,462,92,517
2757797,295539,8058,944,0,154297,3803987,328309,5069,549,455,70687,79,518
6406090,1418444,20448,2128,0,472124,6042646,1383102,8352,978,954,207538,101,518
6915058,1201993,30388,2976,0,241996,4368274,862394,16462,1318,615,103590,128,519
4280571,417848,11734,918,523,31978,4524608,471793,7331,765,359,13849,85,520
11388461,2346415,54152,5432,0,600328,5731407,1106510,17183,1466,790,174300,170,520
1855304,186527,4201,445,1450,28939,2640598,228045,2817,408,927,13993,69,520
2159790,193766,6608,396,0,538959,2854083,282812,5000,455,0,305970,59,522
3852358,362015,10066,1096,0,592070,3108042,279891,4167,574,596,193685,124,522
3152837,309104,10168,1146,856,18207,4260312,337573,6523,638,922,9917,83,522
2169248,267679,3220,880,1186,257,2554393,288364,1676,449,881,332,92,523
2139669,385285,5397,513,677,5180,2679085,501897,3902,446,270,2640,79,523
4202290,702682,16673,1922,0,650652,4206141,669236,8105,988,685,310089,92,524
5329567,1167291,27783,3355,0,1284288,3376956,714450,8868,991,1433,345216,159,524
3291212,470462,10323,1598,448,105993,3402277,460626,6170,831,856,56567,82,524
3196628,459967,7466,1299,1415,2752,2245001,342519,3418,411,668,1506,100,526
12908170,3367947,119439,10365,0,3043948,6198582,1558987,35819,2776,430,630479,191,527
3259368,971531,16571,1903,0,304575,3004442,673925,4682,570,592,109908,138,527
3213401,383996,11055,1900,0,472832,2418883,296055,5394,783,273,214900,101,527
1824661,388573,3200,742,896,1326,1858904,384389,1528,371,375,616,92,528
1848420,283297,3591,597,1112,7801,1685600,295400,1702,219,744,2864,84,528
5268509,1134897,32253,3516,0,1381613,4460724,876102,15641,1438,2307,584583,102,528
3706439,673223,35484,2627,1761,24387,4196405,569030,18684,1286,790,9116,98,530
1538097,258557,7307,237,517,65829,1760587,290589,5239,362,898,38633,74,531
4620030,653760,13470,1507,861,220747,4011321,448527,5612,545,1200,78078,130,531
1617126,262741,3110,487,224,6359,1964351,374398,2055,254,347,3334,64,531
1982051,234293,5520,398,88,75751,2403964,295752,3190,279,405,37384,66,531
4366112,913757,18149,1465,0,726849,3321575,831752,6654,780,480,274874,124,531
15624453,3397387,59199,6059,0,1018738,7861473,1569924,14486,1582,1183,368896,189,531
1792693,197833,5708,697,804,7915,2566501,259705,3482,401,677,4898,65,531
2967003,373399,9486,1884,3758,121690,1955594,248492,3793,846,1699,53423,113,534
1736257,208641,1609,82,845,2365,2458306,286409,1638,236,448,1560,79,535
1717522,201339,3442,449,748,6184,2542700,270341,2123,249,304,3857,56,537
4513488,520290,15253,1592,0,481139,3876376,474986,9627,941,548,215775,101,538
13903703,2980886,48088,6282,1590,1031272,5922063,1531619,13021,3073,3232,210082,184,539
3480538,282650,8204,826,0,452706,3857979,324124,4878,579,137,199458,81,540
2397750,592936,13919,2041,0,1116785,1358891,439265,5509,667,107,347206,118,541
2322337,460881,5283,410,280,683,2708130,573689,3424,523,356,726,85,541
1681949,245234,4408,265,0,1118,1860339,320171,2848,360,69,657,70,542
6466267,1459798,25581,2487,0,176851,4785604,998976,10428,992,577,91128,124,542
1760542,195016,2471,310,404,10103,2229803,241063,1544,200,407,4765,82,542
2687579,482146,6928,866,1045,21528,2755429,457407,3358,392,892,8217,106,542
2596029,430872,9651,658,476,101079,2284534,331549,4000,361,551,39800,100,544
3868570,423830,8906,967,1521,12155,4665857,399303,5532,581,767,5081,106,545
6551283,2011858,132125,10166,0,695630,3630046,1142509,80472,5743,459,197875,162,545
2071745,192104,5405,993,777,63920,1922133,214877,2986,650,842,29172,103,546
1632688,265882,5211,570,898,2936,2150785,355968,3525,328,640,1709,73,546
1872077,332341,3302,87,0,15893,1217908,267790,1460,98,203,4953,107,548
1450380,338497,4695,143,1471,18849,1063183,271182,1915,183,561,7305,124,548
1558796,315714,7537,707,0,630389,1796421,361352,4799,321,705,283327,73,549
8307223,1563822,32348,4106,0,1270433,4746227,1036047,10706,1282,702,441331,126,550
1841525,376197,2362,398,1865,1532,1727315,330231,1245,179,955,795,94,550
1850788,190988,4261,1002,687,2130,2064600,245804,2493,360,551,1358,87,554
3533935,545462,12361,1299,914,99336,2639868,453487,5675,660,731,42899,98,554
1643596,239721,5577,570,0,538733,1780727,279909,3823,462,0,251362,67,555
2404384,371193,9107,1159,1136,7167,2527869,394452,5603,545,895,2996,81,555
1762682,293508,5767,954,1274,138021,1956514,338387,3529,472,1010,54637,91,555
3079334,689041,8443,1182,1766,4008,2443338,602727,4782,666,902,1822,109,556
1680978,416474,7260,851,1681,4488,2716070,591183,6595,899,1606,2856,63,558
1730787,213704,1579,130,574,1248,1997833,255441,1086,126,211,609,70,560
1600011,368962,3887,629,1334,756,2008536,496510,2756,450,1065,351,69,562
1963316,206996,4787,538,0,20106,2201309,242505,3187,280,29,10022,85,562
1838626,707157,7064,1082,1349,3472,2435648,940328,5713,843,1075,1907,76,565
2991285,536086,9576,1331,1334,48384,2333271,513442,4074,375,428,19221,107,567
3844511,620120,5702,609,1177,13755,3454680,577333,3060,374,922,5383,106,567
10144553,2292626,49881,5396,2970,225079,6280543,1477606,13849,1408,2078,77286,146,571
2013424,150097,5077,541,1171,4200,2858503,203053,3795,267,963,1966,71,572
1543568,290151,6264,626,0,106805,1694373,346842,4043,470,342,43535,74,573
1755990,191256,4599,0,796,19245,2271975,215799,3269,165,841,10219,79,574
3625741,709155,16857,1775,0,1571322,3307149,664732,8878,843,0,618274,102,576
2054945,357054,5307,406,1162,5180,2543090,426349,2848,279,717,3348,83,576
5096501,824570,17318,1550,1024,251212,3517430,524531,6098,618,1146,76620,144,577
1895982,263447,3188,622,718,9574,2435419,307874,2511,438,902,5162,89,581
1691573,242946,1678,538,761,4459,2194137,307473,1196,427,630,2036,81,581
1915893,296049,1522,532,527,494,2561441,421713,1001,373,459,477,67,583
12136298,2569803,57028,5574,0,1153109,4446243,1347927,17474,1738,459,272362,225,585
15578833,3226666,50376,5044,0,454053,6410148,1176024,7117,765,1039,159810,261,585
1627940,467249,7265,401,0,57588,2899869,753265,5722,463,27,54208,52,585
3952799,1252527,18167,1497,149,247618,3444936,853090,6257,721,1649,90549,81,585
2419035,315293,8907,567,0,197257,2995104,401636,6707,634,563,93785,73,586
2470940,169237,7402,712,0,209334,2924571,225221,5208,506,1321,104687,76,586
2523873,542232,7424,1096,292,57345,3435635,720630,5137,621,524,30057,70,586
2827897,456661,6025,1388,0,136336,3311673,400679,2979,526,560,47192,95,586
4304227,710208,18764,2807,0,1476597,2340279,378627,4669,576,169,457805,130,586
3954575,351773,8580,529,0,285413,4385464,399359,5115,553,516,153116,99,586
1912517,347706,6260,438,1200,9885,1544496,251648,3267,276,511,3005,101,586
8911558,1839823,38456,3715,0,1225756,4449668,870687,10677,1008,0,331544,152,586
11879063,2529640,68880,6516,0,1627280,6095741,1168996,20101,1803,663,305492,201,587
7523900,1347997,30512,2605,0,524262,4545864,635476,7052,682,589,112157,179,587
2090721,229928,3478,808,667,25020,2417845,289496,2536,459,1028,12428,71,587
11260939,2342575,70537,6689,0,1528459,5614258,1535672,28069,2553,1488,507958,181,587
6749596,1295578,18780,2310,2479,236634,3130798,649029,5476,611,978,85730,165,588
3898111,941691,8487,1755,1728,13704,4077044,719848,3887,755,970,4627,117,588
1972555,266670,6263,687,0,268658,2096064,328634,4334,433,158,126781,82,589
3723610,651880,16908,2067,0,1564428,3310989,593433,9050,1121,1029,702983,106,589
6002349,1183157,21374,2715,0,750807,4122129,798699,7866,863,379,349958,126,592
5838809,769019,21811,1882,695,129831,3581157,610600,9830,1007,943,51351,130,592
1450921,342750,3634,916,511,2517,1976792,383659,1848,430,506,1192,66,592
4512492,1084592,19156,1729,0,392693,2825052,699028,6932,651,684,154063,127,592
4171003,856028,10104,1201,680,38676,3424170,756772,5059,645,639,19152,108,592
2056838,158858,4239,343,0,318937,2559628,202259,3409,429,446,175011,78,592
9554124,1669747,15056,2662,979,10509,6484272,1199263,5424,896,421,4519,130,593
2646214,415075,8218,851,0,237644,1945916,288575,2802,326,587,77884,102,593
4814012,739792,24218,2676,0,857417,3196164,646572,8869,1012,336,294624,118,594
6828461,1087889,19488,2936,0,665458,4477567,691527,7723,1132,322,235273,122,594
6577945,1370838,17013,1730,1130,13689,3813960,736001,5321,632,557,3416,158,595
1834350,168701,1469,0,58,859,1986671,172922,1102,71,427,338,80,596
4387856,567377,22758,1904,0,203194,3286629,503082,10328,998,505,76708,109,596
9774639,2533738,153648,14728,0,3620136,4874633,1409111,46050,4035,832,655345,167,596
6259591,756932,13264,1977,784,105158,5304314,643873,6595,779,832,41561,115,598
2933651,294429,5113,664,809,17961,3578887,315770,2715,405,550,8399,85,599
2930467,952979,21079,1983,902,74605,2615447,601154,7725,645,633,28250,112,599
4775991,556122,8625,567,1237,23787,3332054,481485,4358,404,770,8425,113,600
2710206,289073,7801,468,0,21403,2897589,340087,4156,250,36,9197,64,600
13299432,2850681,57387,6233,0,2824558,9473547,2247860,24289,2671,125,932796,164,601
3068887,508563,8132,860,0,357616,2180143,348062,3377,439,910,158243,143,602
2057856,504300,25013,1942,0,170142,2773276,751484,19986,1374,164,92676,68,602
2550174,266156,8152,677,0,460530,3158695,349784,6363,582,0,217062,77,603
2207892,274699,9799,1183,0,348675,2784089,313815,6413,791,176,176730,83,604
2522498,970558,8730,1354,1033,6835,1928713,939920,5407,849,587,3205,103,605
3003446,462539,12902,1674,0,527641,1724635,291429,5319,568,366,158697,130,606
7721166,1506386,33592,4038,0,999962,4258684,794641,11421,1383,125,272816,139,606
4530215,787286,28094,2836,0,282017,4687407,833653,18217,1758,205,134965,88,606
1716614,222079,1839,239,589,5068,2374573,250392,886,197,526,2844,83,606
