FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
9783715,2464671,11061,4157,17183,29855,4161363,1467292,2429,807,4326,6910,189,1742
2760760,456481,3062,1317,4368,10202,3903465,522101,2042,905,2940,6531,88,1742
2146626,375910,5447,1887,7943,11373,2254443,461211,3694,1450,5945,5177,80,1743
2363744,1004887,9465,2838,10160,19994,2134127,728805,4004,1200,5064,7772,111,1743
8077687,2435100,15727,5653,22048,32849,4216638,1708293,6382,1736,5443,9326,170,1745
1713774,676120,5402,1529,5991,4064,1878283,607078,2764,901,4444,1786,95,1746
1729358,353227,1167,1893,6403,2412,2820707,388092,1025,1044,5793,1445,85,1749
2406939,621765,2042,1749,6187,2761,2698386,832690,1347,1089,4421,1485,85,1751
1877283,269818,2721,2595,12959,5722,2321722,282932,1361,1779,9021,2827,87,1751
2004390,433189,2961,1946,7241,3222,2195739,556394,2208,1282,5683,2416,70,1753
1748167,513169,1962,902,2463,1333,2555957,676193,850,481,1657,872,84,1753
7790193,1209159,7544,3127,8419,12828,5709971,672974,2923,898,3176,4611,129,1755
1588421,217657,2746,664,2021,6495,2015693,200369,1687,462,1693,3470,89,1755
5241082,1012821,9668,1721,6658,9414,4533022,925539,4464,700,3224,3091,98,1755
1704699,280069,2130,1027,2516,6225,2191999,367434,1441,714,2479,3798,70,1755
2890311,1182461,8937,3288,7624,12784,2132232,833815,4341,1638,3401,4660,114,1755
2803119,494128,2470,1737,6535,1952,3407601,632715,1966,1192,5417,1051,84,1756
3410314,816101,2444,1737,5363,4861,3624102,817540,1373,743,2545,2281,82,1757
1731683,283133,2628,1267,2735,9470,2093749,341890,2211,655,1733,4612,77,1759
1858479,330206,1994,1781,6922,4094,2372349,426102,922,1082,5409,1874,72,1760
2832175,278000,2685,1587,6707,3437,3240472,310365,1857,1090,4911,1875,87,1761
2084659,709624,2855,1527,3971,1239,2128644,698860,1674,595,2225,1210,87,1766
3632298,1111230,5349,1437,7332,5694,2931084,799510,1648,420,3562,1818,145,1766
5968183,1156948,6389,1896,7787,8126,4660960,590086,2518,735,2364,3518,152,1767
8795320,1626946,15047,5281,19509,22737,5677518,1019139,5081,1770,5090,6090,151,1768
1620235,327863,1866,1011,4889,5966,2308127,343657,1447,724,4083,3049,73,1768
2716154,420196,3320,1861,6830,9099,2334196,391354,1725,933,3325,4230,98,1768
1920260,505113,1834,1060,3642,2479,2012832,542723,983,507,2141,1469,88,1772
2135680,274787,3399,926,3810,5894,2422517,312974,1852,653,2194,2929,65,1773
7137632,1551337,9252,3647,12455,15908,4111808,1300914,3374,1256,3829,4791,130,1773
10721478,3742615,22633,23804,119176,34007,7091625,2385632,6527,10041,52248,11133,153,1773
1871119,333696,1839,1167,4021,970,1990979,402427,1559,669,2897,1183,95,1774
1805480,172302,1851,709,2532,8119,2377332,212884,1050,549,1792,4566,89,1776
2026739,447696,44360,13569,18368,833,2276712,591431,34272,10548,14921,894,69,1777
5946509,1853183,9817,6229,26613,20966,3235857,979462,3087,1951,8775,6090,141,1781
2876454,894216,3690,1925,6491,3078,2876109,1093600,2557,1146,5123,2100,90,1783
5387598,977973,7520,4559,17544,11896,2537071,660896,2202,1290,5734,3426,141,1787
2473916,434267,4157,1961,5413,12881,2359118,478100,3077,1117,3881,5903,89,1791
2361953,332100,2556,1156,2897,8822,2748424,427193,1849,735,1870,4425,76,1791
5165516,1345373,8406,3454,10498,9968,2404450,672556,2631,1157,2748,3570,147,1799
1839212,289447,2516,1090,3358,6184,2730153,379154,1944,922,2736,4069,80,1799
2044061,450811,3197,1513,4978,4169,2462174,378563,1757,572,2646,1955,87,1800
1828746,140950,1525,1050,3892,1980,2500096,185511,1178,844,3014,1270,59,1802
1575032,339599,2736,1267,4512,2018,1715094,371300,1476,659,2958,1309,88,1802
6847280,729562,8822,8794,39727,21097,4137975,494839,3298,3484,16712,9090,123,1803
2061792,284647,2396,1674,6195,5189,2438570,309145,1887,1027,4869,2659,74,1803
1652620,300303,1660,3049,17963,1192,2354517,362910,1011,2498,14620,936,62,1807
1948840,656538,3011,2012,5912,6434,1783693,725257,1842,827,2657,3326,98,1807
2232081,737588,3417,1578,9465,4294,2059833,669649,1891,821,4311,1893,94,1807
3381485,494606,4592,1954,7771,11207,4111400,557583,2492,1072,6957,5604,96,1807
3446812,751708,5113,1955,6569,10224,2619055,510734,2310,848,3248,4551,109,1807
2291176,684605,2446,1193,5231,7575,2900222,894058,1728,779,3948,3630,67,1807
1712338,229562,1540,1032,2387,1030,2482534,312008,912,624,2101,1512,59,1807
3696383,502565,3378,4420,21249,9485,4425265,572340,2204,3153,15091,4308,89,1807
2795562,294559,2539,3403,14884,1453,3312379,318724,1141,2247,12199,1511,83,1808
2182257,298904,2031,1733,5822,1966,2792607,360682,1019,1003,4248,1292,68,1809
7933905,2764061,18355,6834,23803,29918,3906857,1427991,6369,1623,5403,7244,202,1811
3119458,801801,3785,1546,9412,4403,2241353,487125,1611,890,5291,2233,121,1812
4558328,1293296,6617,3026,12721,10046,3067938,1002572,2635,1288,6009,3616,111,1812
7213974,1897792,10332,6327,28241,20667,4240997,993353,2751,2074,10114,6614,152,1813
1663270,238929,2544,845,3158,4674,2260303,279307,1532,498,2488,2392,83,1815
1933500,569397,1938,2823,15838,1726,2649203,787504,1527,2297,14440,1086,79,1816
1832648,389395,2533,957,4096,7596,2787045,497037,1605,636,3815,5190,69,1816
1908338,417758,2907,847,3072,2702,2152881,463123,1548,529,1455,1557,79,1817
6189871,1233975,9049,4634,20698,18100,3404856,750666,2887,1368,5654,5255,194,1823
1585986,496846,1807,583,1959,1336,1820073,594344,1297,228,1394,762,80,1824
2089951,395462,1453,973,5059,1535,2504938,527840,1153,666,3438,1454,71,1829
4120393,1212223,7612,2709,8290,7403,2986088,792008,3460,902,3813,2823,112,1829
4406580,1312608,5253,2840,11459,2542,3756473,1313867,2734,1095,4835,1930,104,1829
1907578,307096,1214,1704,5133,808,2496740,414461,789,990,4511,1168,70,1831
2006239,367817,2091,1272,7410,4272,2238669,484001,1660,971,5474,1943,78,1831
1826485,191480,1684,1151,4925,1327,2185097,228141,1047,873,3797,914,67,1832
1827527,249387,1734,2048,9106,928,2423686,311149,917,1505,7076,668,69,1833
3599693,679102,4075,1491,6291,2808,2532935,519291,1851,686,4237,1238,106,1833
4936326,1135019,6976,4695,18834,13021,4184210,774385,2666,1961,7984,4793,122,1833
4595908,862668,2772,7730,41889,811,4887554,944905,1907,5517,31581,2436,98,1834
1699514,175252,3245,6297,34209,5778,2083158,221803,2210,5516,30659,3543,69,1834
2726067,603036,1961,1308,7051,3933,3544403,790237,1566,1015,5611,2261,77,1835
1721798,398329,1809,1402,4446,1632,2392276,518499,1384,810,2440,998,95,1841
1752288,277583,1589,1823,6156,2976,2082765,343239,1221,1198,5843,1870,89,1842
1997763,461596,4505,2057,6904,7527,1990927,460506,2760,1105,4470,3072,97,1842
6046075,1599091,9224,3715,11439,25353,3553825,869563,2879,1153,3835,7406,143,1842
1600596,224533,578,738,0,357,480779,57958,405,183,249,401,265,1843
3148007,334309,2583,2019,8534,3344,3694795,445044,1890,1387,6067,1762,76,1846
1740036,190667,1831,880,2199,6710,2032130,235209,1309,488,1774,3627,63,1847
3352643,677054,4590,2917,11777,8273,3439783,627553,2540,1694,7321,3469,92,1849
2029561,187714,767,1470,4665,1332,2816707,256770,808,932,3637,823,81,1851
3334717,512019,4981,1800,7011,12339,3409090,439887,2110,682,2576,6191,113,1853
1719579,275867,934,960,4877,534,2751339,428666,686,839,4212,821,59,1853
1605560,355517,2516,583,2709,1298,2082959,456333,1799,599,1814,1175,69,1853
2112479,555041,3946,2476,8846,9759,2363686,683166,2476,1648,5928,5356,80,1855
11134248,2404448,17549,10272,47115,20757,4910958,1029411,5715,2579,11670,5182,190,1856
3490506,620260,3457,1848,5531,4827,3002916,618464,1628,611,2072,2319,102,1858
3486992,442492,3870,1518,6686,14078,2326045,299596,1715,608,2535,4680,113,1863
4454555,1180741,8771,3309,11933,21144,2765916,757896,2533,1232,5568,5178,157,1863
3751607,1234326,10180,3919,14474,21289,3099019,860538,3861,1454,5358,7905,107,1863
1969974,400049,3571,4182,22596,13365,1552630,253052,1427,1990,10663,4742,105,1864
2421382,197706,2586,1057,5443,4547,2339350,194130,1629,521,3520,2333,81,1866
7672345,824705,6981,7064,33291,7820,5961051,751641,2629,3257,15064,2991,124,1869
1954660,560866,2094,1885,8788,1779,2252263,728901,1259,1303,7046,966,74,1869
1785556,209294,1755,976,5002,1220,2359356,286745,934,782,3519,1134,79,1873
7991690,1668982,7484,5132,23257,15793,4323355,1164675,2433,1874,7110,4350,148,1874
1865529,257583,2219,2448,10386,2549,1934178,288877,1619,1740,6855,1719,81,1877
1854895,268300,1988,1188,2468,2608,2167661,311138,1268,639,1568,1249,71,1879
3257552,1101157,3353,7518,38313,3246,3736421,1195291,1768,5060,31209,3043,95,1880
1611392,233958,1565,1598,9587,3665,1803516,267458,1074,1277,7979,2040,88,1882
10505040,2665331,10859,5199,18311,13407,6485720,1512512,3069,1323,5659,3489,159,1882
2676483,752518,4985,2426,9648,6075,2063645,755714,2584,974,3997,2869,96,1883
2803658,295992,1762,3409,17308,1158,3004495,381770,1118,2474,13373,848,80,1884
5380606,1491856,6112,2920,7333,9386,3229450,1024480,2072,962,2853,3067,139,1884
11058760,3731999,23586,7656,27376,19428,5726631,2082595,6345,2313,10378,5529,154,1884
3711452,906544,7313,5165,18908,6216,2537605,662314,2320,2022,7804,2746,106,1885
3771546,465008,4979,2847,10095,16018,3509644,324857,1934,1231,5791,5259,120,1885
3584846,960655,4348,2939,11354,15044,2526228,384872,1191,838,3711,4123,163,1888
5111570,1032785,5934,3655,15342,3752,3515710,575425,2194,1667,5929,1481,115,1890
3258089,739748,4133,2403,8090,4562,2494169,454428,1425,835,3398,1636,108,1892
2531165,1189340,23685,6989,8297,11088,2249501,1081217,11086,3510,3973,3893,99,1893
1726350,330068,1909,1484,6669,1741,1927530,394679,1155,893,4533,931,74,1895
13401232,4238411,15827,5971,17633,14779,7697529,2717995,5223,1745,5743,4526,139,1895
3067942,665736,5672,1659,6072,17402,1994340,436101,2227,558,2985,6496,120,1895
1783861,625500,4190,1530,6789,11404,2409502,602704,2152,1115,4340,5089,77,1897
4090730,1111537,8242,3855,16069,25141,2418683,646953,3082,1144,5339,7203,143,1897
7514635,2063044,12146,8981,37792,7450,5441449,1315663,3734,3198,15300,2676,138,1900
11148906,1897608,14272,6301,24250,12430,6491853,1104637,4596,1903,7407,3809,136,1901
2145987,177100,1355,1109,5441,1404,2946166,239528,967,976,5639,1116,75,1904
2505746,753561,3534,2547,9085,9685,1609233,544362,1398,773,3860,3070,121,1906
1931730,201115,1881,844,7251,3840,2275143,227956,1147,723,4420,1825,93,1907
4050214,1213971,8224,3219,13656,20234,2640597,1161490,4342,1223,5917,6461,120,1908
1840208,381485,3091,1987,8467,8913,2084686,510281,2004,1599,6406,4385,77,1908
8959204,1696894,8822,4488,12180,14518,4542813,979934,2391,1015,3528,3826,186,1910
1960437,479199,5878,1774,7557,2061,2660178,591541,4141,1219,4622,1766,77,1911
2840489,341520,3160,1468,5078,12545,2859767,322849,1526,706,1924,5256,90,1913
2180380,594927,4359,1811,4822,8339,2025207,527507,2698,1123,3258,4274,97,1914
2751831,531347,4252,2017,7865,13228,3407014,643126,2665,1563,6376,6892,93,1914
5557933,1392461,8260,3499,14657,19432,3085041,765997,2218,1154,4159,6436,141,1914
1933889,143923,2982,1430,6980,8838,2319632,175844,1522,1149,5588,4776,81,1914
1603810,576445,3508,1904,9366,3578,2032426,656570,1991,1011,5027,1703,82,1915
2565502,644655,4184,1539,5747,3761,2662546,446126,1493,839,3151,1627,91,1917
1699648,446559,3136,2274,9837,6555,1834479,494366,2028,1596,6886,3246,73,1917
2380753,316963,2219,310,2279,4387,3228485,353441,1506,255,1312,1969,78,1919
1773083,251215,1395,655,3076,2180,2126914,319485,667,410,2161,1296,97,1921
2086587,247993,2566,1192,5807,2854,2280602,306042,1080,876,3720,1423,80,1923
1839775,433036,2440,2290,10413,1302,2912507,476981,1100,1162,6033,1394,89,1925
1951186,308032,1673,1459,4630,1907,2297770,384253,1311,1163,3171,1415,74,1926
1741495,408569,1770,4012,19593,5084,2210082,493336,1448,2531,16019,2583,76,1926
7257298,1724799,10213,15262,71863,24280,4918065,1226473,3781,5635,28421,9643,139,1926
7511954,1459481,9276,7838,39961,18506,4853863,928592,2738,2574,15861,5125,129,1929
1776949,340669,1597,2147,8424,2156,2450013,374348,828,1499,7195,1250,81,1933
2518343,505155,1774,594,2419,686,2763055,512850,1169,430,1244,822,105,1936
1912144,339788,2114,1119,4249,3862,2231186,397179,1173,702,3009,2705,77,1937
2774186,218243,4180,1878,6500,4119,3030233,259435,3031,1190,4462,2719,89,1939
1880943,669809,9445,3230,4739,7622,1733149,634945,4828,1345,2421,3525,87,1942
1891796,413069,2529,1784,6797,6116,1635447,281635,1384,932,4046,2947,101,1944
1955519,428747,1098,916,3951,537,2136414,496208,949,622,2964,492,73,1947
2544042,742835,2064,2149,8489,2018,2904016,922784,1295,1287,6322,855,66,1948
1723663,202295,2516,977,5288,3876,1734549,213481,1457,704,3484,1871,93,1952
6429957,1197491,5855,5474,22837,7057,5291551,1229604,3131,3054,14447,3725,109,1953
1937690,212968,2577,1108,5613,6287,2645154,256207,1826,866,4751,2919,65,1953
1611867,345061,2300,1481,3091,5264,1995844,392788,1372,685,1879,2413,80,1953
2566916,502383,3233,3485,13880,5523,2372713,570606,1483,1677,7645,3221,84,1953
2096691,197296,1633,2841,11387,2121,2769930,240845,1056,2149,10477,1816,65,1954
1680737,212411,2081,777,4714,6861,2387390,266378,1469,742,3853,4306,63,1956
2977173,470894,4634,899,3617,9635,3053439,546693,3108,771,3231,6159,77,1957
5288944,1299982,7678,6600,32308,8859,3170339,1013668,3767,2640,12884,2388,141,1959
3116822,661447,6339,1833,7261,15409,2466961,493724,2497,743,3173,4940,109,1961
2365105,340413,3433,1331,2637,7987,1841124,260184,1564,592,906,2757,95,1963
3161531,625528,4374,5231,27764,10755,2279432,563984,2118,2411,12764,4538,104,1965
8984825,2436080,15410,4691,19171,18728,3422714,942378,3315,1029,4353,4928,178,1966
2050492,585971,2563,1546,2976,7232,2391154,706666,1801,982,2201,3082,81,1967
2872411,560487,4937,2698,10192,8950,2143631,385986,2519,1200,4052,3733,116,1967
3246771,1549302,19184,4009,8978,20795,3659290,1077188,8713,1543,4254,6682,114,1969
1924039,214301,2186,1267,6529,683,2453368,241695,1475,978,5615,886,80,1976
2342976,427475,2518,3161,14501,2978,2734579,492918,1380,2349,11380,2423,76,1976
1716027,310630,1936,2051,10057,2844,2204137,388498,1514,1151,7487,1493,71,1977
1993800,354214,2688,3346,16544,4017,1781405,368674,1616,1751,9235,2151,89,1977
3533852,653042,5445,5733,29218,9981,4045853,729356,3134,3984,22146,5353,80,1977
1821500,188696,1256,1501,5781,1828,2230880,207343,922,970,4708,2215,82,1978
1908182,768841,3496,940,4723,1960,1767927,818796,2287,615,2957,924,93,1978
3629741,1468021,6502,3438,12172,7968,2249581,1016846,2433,1370,6420,2951,129,1978
6459166,2460154,14370,5850,21358,20488,3032719,1044029,3434,1371,5204,4803,192,1978
2262981,411217,2778,6351,30897,1051,2317904,403074,1142,3244,14938,751,87,1982
1894747,394728,1758,6188,36562,977,1326193,252944,969,2112,14584,1674,109,1982
4202484,590809,6284,2602,8287,19640,2737290,381047,2055,871,3104,5969,108,1985
1917968,368601,1592,1431,5437,3424,2337997,456132,1103,950,4847,1486,88,1985
5691685,1460813,5157,1347,6159,9884,4236614,1111625,1946,705,2649,3274,109,1986
7798434,2372385,15754,3677,10404,27008,2996932,1002128,3321,796,2482,5691,217,1986
3199990,776466,4765,2856,13757,8775,3297244,724359,2161,1720,7944,2664,95,1992
1904312,377796,2901,1627,5447,11007,2160771,370108,2252,1151,4076,4778,77,1993
6730512,1120513,6063,2228,9382,12801,4076802,779149,2153,966,3721,4338,111,1994
1710121,201130,3080,1134,4026,6604,2077783,222943,1502,548,2989,4061,79,1996
1902042,197190,1627,1209,3192,1121,2399750,240556,1089,670,3069,905,79,1996
4313723,643749,6786,2218,8855,4313,3851659,640382,3703,1242,4136,2789,109,2001
2171099,617233,6360,1948,4852,11556,2002998,650263,3806,1073,3488,4796,88,2002
2178527,274790,1495,957,3073,4444,2688264,349197,993,517,1414,2814,75,2004
1836187,224653,374,957,3145,1099,2691403,301365,757,586,2686,563,76,2004
1760952,329892,2036,892,3122,4750,1832075,319884,1216,487,2196,2262,85,2006
2041058,373029,2835,1494,5482,6487,2066704,374658,1810,838,3311,3157,84,2008
3257404,888663,11354,4132,14959,20829,2939880,744348,4450,1556,5517,6546,135,2009
1804864,287396,2751,1167,5158,3858,2247786,322822,1461,854,4126,2369,87,2009
3307654,1249237,15220,4086,14645,11856,2232738,1092923,8181,1819,5771,3510,126,2009
2136284,526153,2408,1240,3004,4899,2587043,596122,1545,673,1898,2303,83,2011
2233181,490657,1726,1462,6384,1825,2412303,609819,1162,866,4501,1092,102,2011
1661171,285391,1819,728,4736,2296,1882423,280489,1025,554,2302,1314,90,2014
5113897,930312,8054,2785,8977,16120,4201665,808542,4126,1346,4545,5317,117,2014
2217655,619316,3265,1975,14668,4211,1701972,438289,1522,1755,11113,2120,148,2014
2784971,428250,3245,3161,15267,5402,2313568,318939,1529,1352,6122,2564,96,2020
1644106,260858,2333,1788,8051,2507,2619928,287960,1511,1136,5991,1483,68,2022
1752840,253050,2242,1128,4940,3103,2444874,293070,1886,698,2467,1907,74,2025
2244858,657450,3020,3348,14993,7556,1383584,518669,990,1003,4813,2325,143,2029
1572114,448218,2060,755,2032,2917,1565867,467627,1323,426,1603,1860,81,2030
3328414,395474,3023,1949,9670,7715,2629700,292274,1594,782,4012,3483,100,2030
2157543,430549,5660,1936,5528,9211,2190538,395851,2945,1021,3280,5453,85,2030
3378890,663950,4536,2071,4961,9963,2241970,504306,1706,696,1826,3427,125,2031
2066692,461071,1747,2323,10186,4886,3117060,633130,1369,1535,7544,2634,77,2031
4723427,1530694,58021,16040,13034,6640,5545891,1002837,18049,4624,2900,2777,155,2033
2198786,470227,2698,1914,8922,4163,2457859,541289,1449,1291,6539,2253,77,2033
3867483,938826,4853,4148,18981,6882,2780513,743899,1933,1470,6391,2822,134,2033
4035375,733779,3753,2911,10455,5840,3395560,647730,1816,1102,5379,2844,103,2034
2674712,577325,2787,1054,6357,3390,2146180,573960,1143,645,2879,1673,84,2035
1669598,220288,2749,1311,4674,7460,2287257,274215,1684,848,3835,4837,64,2036
3379396,483550,3589,967,4374,7165,3673888,433938,1848,529,2244,3257,88,2038
1928635,375920,2368,319,1243,3436,2202166,493566,1113,458,1119,1683,74,2040
1744845,193304,3601,832,1478,10150,1911798,249747,2567,625,1069,5782,77,2040
2265657,595765,2683,1954,6689,10384,2049224,543363,1495,855,3303,4447,90,2041
8582600,2466247,14598,6731,23923,21131,4990935,1415079,4297,2024,7730,5461,153,2041
2218437,179770,1152,641,2285,1208,2826546,209004,660,410,1567,639,87,2043
3594013,427995,2338,1047,3497,2645,2883297,341269,1149,376,1434,1073,102,2043
7065557,1896526,9107,13414,69850,12868,4236482,1157336,2566,4220,23037,4888,168,2046
13719095,4506757,20272,7090,23713,24399,5501364,1771969,4191,1488,4754,5371,226,2046
9439374,3606806,30775,14815,63804,47932,4229590,1988858,8164,3576,15068,13739,177,2046
2124542,702138,2479,2910,13404,821,2312258,913029,1190,2146,9153,838,93,2047
1828842,172397,1304,1188,3479,783,2385917,175230,676,606,2247,1116,77,2048
2028636,566994,4816,1573,6425,4335,2317410,684586,3719,1154,3917,2471,72,2049
14883764,3910609,28747,6513,15084,51275,8775900,2121249,9926,1892,4779,13932,155,2049
2399753,413294,4751,1589,7573,6149,1765921,337022,1694,679,3807,2049,105,2052
2821754,593735,2689,3781,16759,3826,2473012,513707,1291,1628,7869,1743,102,2052
4497690,602339,6411,2450,7219,11912,3521312,415214,2442,945,3431,3985,130,2053
2176127,415183,2907,2630,11914,5351,3027057,456059,1541,1838,9261,3153,73,2053
3330661,573216,5384,3966,18381,16289,1973758,354827,2127,1361,6965,5287,115,2054
2165522,176151,1054,648,2606,2888,2989861,230238,804,384,2559,1960,72,2057
5601454,1277445,8673,4051,16331,10483,3706057,673571,2630,1260,5446,2737,160,2057
5764574,1070368,6099,3250,15900,11833,4433843,709462,2004,1128,5522,3633,127,2057
2121614,250073,1822,866,1819,3562,2862952,329854,1130,403,1488,2176,79,2057
