FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
1576895,281614,2785,435,748,3979,2164230,377595,1971,255,638,2869,66,3391
1668334,198744,2644,631,207,18717,1915026,245332,1559,338,222,10477,71,3391
3303496,495819,9501,1338,142,189858,2848516,426236,4047,656,598,110082,101,3391
2224882,575365,9495,1106,814,5869,2434289,617941,6130,598,492,2715,78,3392
1539589,446208,3708,555,793,3599,1290009,401760,1680,260,495,1433,86,3394
3271382,681417,7862,1154,1775,8372,3896592,860182,5320,736,1080,4516,70,3396
3417125,344217,11059,1700,955,10102,3489714,357133,8144,850,837,4846,84,3396
2039068,668638,5925,493,288,1642,2547757,898927,4075,495,280,940,75,3401
2798978,659155,9594,1549,1020,4147,2977938,818592,6685,881,698,2003,76,3401
3852453,856862,17132,1585,1442,52179,2677369,710688,7917,681,824,20524,122,3404
1581183,226605,5000,1032,0,215679,1871633,269670,3747,492,151,103394,72,3405
1896816,402191,5271,1057,304,5218,2156258,426466,3490,484,419,2744,78,3406
2151642,140637,1806,497,210,4038,3411672,208323,1379,136,324,2212,78,3406
1767237,340304,4601,390,586,3781,1730400,387631,2405,231,368,1516,92,3406
7050726,1612937,50421,3928,1719,134098,5757555,1437580,20114,1511,1122,50117,139,3406
1438555,314337,3375,499,623,8386,1547947,288509,1789,272,344,3752,82,3407
1612536,304439,4160,777,385,9900,2121117,300892,2633,282,292,4338,74,3410
5292871,951606,25392,2735,0,574778,5398870,792468,12166,1106,1069,279184,112,3412
4705553,1275213,16984,2138,1980,36611,3214609,808718,8768,982,699,15187,127,3412
2096102,530483,7941,995,194,8813,3189926,638333,5625,586,323,4142,81,3415
6328134,956477,17148,1898,1671,31990,4265750,698710,6829,706,862,13921,112,3418
5361118,1816108,27569,3425,9091,27405,2934763,978614,11085,1089,3068,8443,151,3424
5285606,855343,11889,1392,832,18583,4103455,777350,5070,753,701,5642,118,3425
2293893,244682,5038,789,391,6396,2242687,287796,3303,544,217,3061,92,3428
1969529,119018,2180,687,805,3857,2966893,162972,1821,204,767,1853,62,3429
3150700,885991,130164,8377,0,1232930,3028700,874153,75290,4525,1589,564134,111,3429
2159479,277383,4766,320,1165,15222,2865467,361771,3337,297,1006,5525,78,3429
2463264,371349,4786,497,107,2702,2970037,470662,4013,488,204,1607,80,3431
3670927,610135,13352,1621,4878,9561,3690869,745083,8583,1064,3394,5027,82,3432
1656393,288628,8009,845,199,17605,1777744,272909,5269,533,197,7534,90,3436
4934779,727505,19679,1669,0,765821,4275735,645381,8255,970,393,265526,124,3436
10780770,2494836,38653,3998,1267,138442,8018279,1866807,14420,1496,978,53307,118,3437
1888453,247392,4724,522,768,8329,1830020,258979,2611,302,402,3061,82,3437
3365481,574712,17387,1845,0,737526,2661224,556614,8399,711,2276,334441,102,3438
15066832,3502205,268203,20119,0,2817463,5110134,1297246,146182,10059,667,978069,267,3438
1895158,314959,7508,590,108,11385,2777206,454945,6148,547,279,6309,58,3438
5435166,761527,15297,2553,2695,455839,2953985,490558,5552,812,2255,207108,128,3438
1879481,279345,9208,79,1005,14662,2604851,287979,5900,269,1020,6992,86,3443
2399259,389426,8889,1366,670,20785,2600926,420014,5604,653,518,7772,88,3448
1741531,661273,20114,1993,1136,111686,1001805,366080,6536,549,506,35384,129,3450
8453454,1489974,38008,3768,3335,16778,6314845,1073933,12774,1254,1217,4944,121,3450
3255327,1134299,65951,5297,3796,10091,3389015,759110,23012,2198,1549,3100,131,3450
4828979,791585,14667,1823,708,16277,3017133,546530,7513,661,656,6712,125,3450
1637485,347575,3268,261,1040,2989,2208702,491076,2526,515,519,1869,68,3451
1926072,290460,3598,657,671,10327,2480128,263092,1339,243,511,3776,95,3451
1825005,469884,2073,731,467,1569,2653196,495146,1489,342,632,1013,72,3454
2683231,901919,10431,1240,1092,4276,2887756,1077234,6730,734,901,2394,74,3467
1974341,377150,5609,839,1056,13894,2034026,403035,3675,534,690,6337,81,3471
3105541,448829,9252,1256,66,7896,3139409,394614,4429,552,406,3339,97,3472
1894082,525034,7409,1069,861,11478,1867983,632103,4324,487,956,5453,85,3473
2510325,736826,12180,839,1006,3262,2378496,898390,7794,509,613,1783,82,3474
2414051,783075,12455,1206,1758,27890,1556347,722379,3985,495,728,7935,121,3477
1980021,230846,4695,1214,1330,7048,2083258,288127,3918,582,520,3965,98,3477
2518495,376567,94224,6449,85,154084,2800916,454176,60033,3957,295,72491,83,3478
5634187,867960,56867,4132,0,319204,5603826,846444,39828,2800,330,143705,89,3480
2074986,477673,12744,1034,502,27102,1808980,416691,5541,462,479,9418,95,3480
1539285,332876,11297,1327,1771,155583,1784843,426104,8356,870,1515,80697,79,3481
3465693,652826,12081,1170,0,23080,2559368,571038,5542,566,201,10923,101,3483
1672829,184933,101739,6989,0,421939,2012412,225880,82977,5351,1356,223966,71,3483
11561868,3811759,465293,32255,0,3458624,7120443,2514715,268705,18228,3602,1402511,175,3483
1542254,329898,2306,533,258,1239,2277460,472596,1709,301,344,623,72,3483
2134442,417423,5421,710,923,7288,2312686,488403,3212,409,1090,3427,83,3486
6866975,1199322,193804,14081,632,658110,4951822,807928,166561,10941,1831,290841,124,3486
1982036,299848,3992,2052,9268,4604,2316227,307549,2238,959,5927,2084,81,3487
3500809,1067806,20728,3300,9213,31806,3750442,1237298,11051,1963,7290,14546,83,3487
2829699,743994,7211,761,562,8616,2244310,541335,2862,364,516,2404,113,3487
1928849,204263,1310,390,186,802,2122750,236943,941,204,121,532,75,3493
3503536,857351,5858,1218,692,10841,2969391,593463,2681,407,547,4210,103,3495
3885210,373963,11738,1444,0,13598,3952444,343591,6123,782,69,5504,91,3495
1960706,485175,7543,1289,20,7675,1688298,455287,3752,607,367,3515,86,3495
1593993,355173,10559,1072,1342,39870,1806913,443960,6235,584,1111,15050,77,3496
8795832,1913427,223679,16378,0,2111847,5249950,1436638,152882,10433,2372,908630,150,3497
1864618,187972,62426,4633,366,354558,2090752,229727,45386,3027,1566,175973,79,3498
4611422,750814,13938,1048,498,56866,3055280,631792,5471,487,519,26263,102,3500
2982592,309089,8583,739,1080,47420,3311663,338616,5904,449,696,23574,99,3501
1766860,245553,2030,156,621,3060,2142830,289350,1291,176,338,1657,77,3508
2148443,395817,6840,678,886,17545,2249200,398877,4131,381,585,9058,96,3509
4919323,1406273,32319,5962,10410,35663,3721952,953867,9529,2762,5968,11456,161,3509
1944606,165753,3783,480,1358,6824,2564119,216925,2811,415,980,4462,80,3513
3915564,623079,13570,1916,3501,31173,2792162,535481,6733,959,2042,12697,108,3513
1820821,165234,8455,890,1333,2642,2729052,186138,6231,549,827,1532,75,3515
1510220,295439,1057,145,699,288,2282349,438767,533,108,408,303,65,3516
2360710,290529,9148,641,0,1062606,2328824,255712,5118,460,268,528750,104,3517
1626050,238999,2413,87,208,1614,2133688,283448,1550,181,342,636,80,3520
1549660,339551,3462,1014,2717,515,2040819,430335,1947,712,2914,475,71,3521
1518359,254650,4227,651,626,3244,2004518,295331,2424,341,400,2047,73,3524
2761984,849832,9134,1450,1935,11125,1864458,497428,3144,442,1216,3643,125,3526
1701788,234774,748,281,398,631,2460271,315179,739,176,240,347,91,3527
1634294,220602,6000,790,570,252593,1824900,281150,3985,541,1628,136407,72,3530
3613611,631172,14697,1675,380,99964,2663204,596642,6079,723,916,45632,116,3531
5316250,1102889,14298,1823,2206,12277,3643491,995694,5513,714,1297,3994,115,3531
3785728,633622,24618,1764,792,108975,2498813,438261,12753,917,768,45752,114,3532
5140871,901340,16135,1647,2484,26136,4627791,796998,8121,1096,2066,10493,101,3532
12593958,2399695,677551,44126,0,1728718,7577885,1429028,255142,17006,1046,536029,138,3532
1714533,366162,2296,487,451,3886,1773489,408869,1492,264,297,2109,83,3533
1859445,282894,8170,1266,2691,20779,2059316,335235,5579,786,2047,9411,86,3534
2019265,482839,9061,1101,401,14216,2428670,438421,5833,517,210,6507,77,3534
2249358,396088,4159,723,576,6955,2471768,327463,2173,323,629,2725,99,3534
1791389,433647,4299,472,3022,1947,1741554,389804,2364,254,1639,1068,76,3534
1852625,483906,2007,249,736,4662,2119842,593725,948,191,416,2612,74,3536
3725290,1175918,20057,2371,1818,23585,2431785,608839,5422,647,728,8245,137,3537
2480037,663994,7856,613,980,16804,2168079,448186,3970,352,528,6905,100,3539
9694260,2603477,40094,4240,5794,174568,5644060,1636294,13228,1322,3163,73112,142,3540
1905782,214538,1797,313,787,298,2577116,280870,1375,238,683,307,77,3540
2870545,374789,3397,564,1056,540,3575163,413287,2669,278,355,650,86,3541
2294521,408416,6515,966,495,11449,2835120,406901,4586,643,255,5654,76,3543
4433914,988853,66779,5097,0,516742,2557197,584248,33187,2239,531,206600,137,3545
4204666,439691,4073,951,792,9764,4599937,383426,2208,346,420,3253,95,3545
1831671,523482,3684,658,746,3637,2205197,633770,2192,276,485,1569,78,3546
1787698,305754,10753,971,671,18921,1961460,367252,6490,417,773,8175,79,3551
1621611,334464,8007,533,552,9888,2495208,363391,5953,412,536,5319,80,3552
5218286,766481,16096,2799,7849,25025,2747336,376671,4176,1057,2907,6555,167,3555
5057387,822730,22448,2315,1600,62620,4421410,707402,8921,915,725,23700,109,3558
1617534,353080,7570,1041,712,5210,1519590,385959,4355,512,616,2169,74,3559
1512230,370984,7152,938,477,5516,1979652,354804,4189,461,344,2215,86,3559
1772807,180591,3454,214,540,5592,2185971,227284,2244,271,297,2455,73,3566
3268292,744304,21440,5019,6009,11731,2246475,602325,14528,4251,3925,3974,119,3568
1965735,439489,18532,1402,615,28639,1792938,545581,10794,752,539,13120,89,3568
1827676,360962,6081,609,226,7235,2035333,457320,3619,308,321,4103,68,3569
1822923,162801,2563,751,245,6152,2628895,207224,2015,542,244,3420,73,3569
2125898,409141,1921,102,870,3427,2450442,429477,1149,195,592,2236,75,3569
8732187,2911232,30817,5965,13162,55487,4605131,1763648,11339,1930,4851,18355,131,3571
8014948,1613587,28771,4510,9362,125439,4582089,1226749,12035,1739,3977,44404,134,3571
1596365,285984,6257,472,877,16834,2162949,308268,3961,345,646,7329,96,3585
2288917,493909,9208,982,432,13707,2589566,596014,4609,497,409,6129,77,3587
3775291,864919,5358,1227,1521,2099,4148084,996393,3412,554,982,1213,84,3588
1465358,333367,1397,365,830,1556,2153893,458125,911,247,795,630,75,3589
5001469,1453376,12213,1475,1305,5834,4594658,1509594,6289,637,1243,1894,120,3589
1543624,426150,3119,319,404,1812,1042487,257156,1334,248,458,733,137,3590
2174344,862314,13005,1878,1140,32877,1455871,558800,4070,511,732,8522,136,3590
3583216,763857,107741,7353,0,969114,2984024,632072,81662,5282,814,407309,97,3590
2030516,487144,112872,8487,0,1116829,2133642,565176,64963,4827,436,486236,89,3590
2098638,658368,5406,1256,1353,5133,2118806,751864,3744,579,1027,2030,79,3590
2456427,361765,11310,1353,304,22000,3627593,427608,8376,636,328,12663,82,3591
4876322,1123004,23360,2727,1790,24761,2321358,510767,6207,582,538,10844,150,3592
3822986,605774,18093,2038,0,556229,3473680,440446,8401,763,609,237740,111,3592
11011609,2510118,56789,5753,2507,101392,6549340,1589685,18697,1725,1101,31080,150,3594
11759864,3866711,51587,5281,2610,186210,4858733,2198905,13814,1168,992,47966,191,3597
2860848,1155222,18481,2242,1781,6517,2791320,1115447,10463,1257,1055,2444,97,3599
1685510,349768,8505,1076,470,10695,1865332,421101,5787,470,589,5577,78,3600
2552085,324349,9968,1005,918,24164,2526170,258112,4703,457,450,8812,119,3600
2412583,473044,7800,789,961,8590,2200333,627258,4492,401,645,4763,93,3601
2020106,368731,9125,681,1249,6696,2615185,409831,6554,478,632,3053,81,3601
8351360,2621841,21302,4446,5691,5323,4371673,1332611,6233,1129,1838,1773,150,3601
1744940,253428,2450,297,886,1064,2590043,352598,1869,301,327,768,67,3602
2777001,665941,10586,1608,812,16491,3417853,845358,6614,847,459,7712,72,3602
8096008,1903112,34428,3158,1725,97386,5748346,1636302,15052,1584,1076,35942,135,3602
2645932,501490,3501,787,342,5073,3396011,690254,2239,342,402,2945,80,3602
2846887,550520,6015,857,1051,10988,2995376,491900,2502,275,463,3922,95,3602
2178323,437809,1755,0,598,1921,3034417,549059,1325,145,673,952,82,3603
1471485,345467,3161,700,335,987,1596948,401909,1950,277,386,801,66,3606
2451930,695855,6760,1054,341,8986,2458503,930094,3647,440,233,4413,75,3610
2196522,363083,1983,290,1286,930,2400506,285441,882,123,552,622,102,3610
3717620,490352,142933,9515,119,313994,2303879,401849,104865,6656,1003,105120,137,3612
4208936,617875,30450,2126,358,39312,4579865,675465,19379,1520,552,19093,91,3614
3203537,738946,12917,612,0,224711,2975937,627380,5738,488,1111,93860,115,3615
2918983,333247,9364,1040,22,18780,2677960,342252,5164,522,266,7352,88,3615
2112923,208755,1244,551,655,485,2818830,256524,783,298,430,273,73,3617
2261138,433616,8365,866,269,3602,2980444,523293,5372,605,239,2051,72,3618
1646959,204609,2078,393,862,2233,2196302,294442,1541,427,903,1115,68,3618
6556358,1360889,15295,2583,4249,8859,4576967,1102867,6423,882,1860,4201,119,3623
6147873,1957991,29119,2772,1461,51624,3470086,1602749,8165,901,542,12731,169,3623
5623862,829191,21261,2032,1403,138588,4504611,766076,13180,1066,821,54812,94,3624
6577746,1482741,107155,8001,1367,637055,5038223,1150357,61151,4023,780,185789,155,3624
1737644,231239,4224,588,670,10611,2212202,298479,2882,322,877,5638,61,3624
3705938,696644,28597,2847,0,683911,2310582,584113,18870,1338,861,332034,113,3624
3075124,524023,9902,1485,1546,114558,2525734,460884,5240,711,828,54811,100,3626
2117695,487805,9049,1051,539,5513,2832415,643361,6612,603,501,2761,63,3628
9652742,1394429,37496,2852,0,474837,5005302,870490,11407,940,666,171888,145,3629
1518742,298351,3292,66,567,934,2252090,434820,3068,132,263,504,63,3629
2262490,272179,3627,377,0,1174,3085137,342725,2513,403,187,610,76,3631
6991133,2315356,19306,2103,1824,28754,3321167,1874219,6714,756,679,6311,158,3632
1787856,314788,5161,819,796,8167,2159321,327896,3696,384,385,4789,73,3633
2585714,814793,6258,375,1087,3204,2594713,1085172,3851,370,523,1941,81,3634
2644176,556518,16582,2147,1669,23361,2326005,467394,7724,797,792,8379,103,3634
8607170,2341227,37565,3748,2287,87666,6171508,1747660,16133,1556,1022,30430,142,3634
2700270,408841,7801,731,908,19010,2990541,465989,5010,485,605,7822,92,3634
2601310,372935,8607,847,549,17333,2663162,411863,5718,433,457,9242,87,3637
3748115,938040,280664,18346,0,2556085,2079051,533860,218751,14564,882,955951,142,3641
2051078,319675,6281,736,523,7609,2546497,401717,3770,435,208,3577,83,3641
6176008,1319158,28200,2788,2240,40468,4966733,1021710,14171,1253,1129,17808,128,3642
2303474,636574,20413,1737,1206,6300,2474993,619665,11712,840,1128,3167,94,3644
13551752,2888634,803358,54265,0,3783654,5382668,1456840,199312,13319,2196,737779,197,3644
2437439,596380,9450,1173,0,4105,2376042,695063,6404,769,1,2345,92,3645
11779946,3560672,52302,5308,4434,97919,8548969,2448429,19180,1912,1852,23192,148,3647
1729270,274319,5585,929,873,4519,2272539,326315,3635,459,666,2752,67,3648
4775505,648277,8647,686,748,3157,3046037,504373,4249,383,498,1198,111,3648
1770474,254149,16392,1169,2055,116045,2145565,318828,10170,908,1695,61002,73,3651
2547366,395048,1839,256,1270,2973,3004638,367660,1270,205,629,1518,92,3652
2934800,564328,10532,822,1171,4535,3108147,479392,5413,398,476,2350,79,3653
2963281,447059,9579,1407,3423,20873,3286631,448117,5565,670,1662,9653,79,3653
1969773,232678,7825,567,1134,30886,2131182,258674,5281,504,597,16156,85,3653
7730244,1032703,31820,3110,1668,93119,3943993,581929,11265,883,1093,30523,149,3655
1979163,205783,5668,467,293,25093,2782461,274223,4187,427,410,12113,80,3656
2131905,476022,7155,696,654,5991,2847230,648272,4705,456,568,2987,69,3656
2815688,903616,13453,1352,837,7908,2811412,720404,5765,481,422,2747,107,3657
10824614,2945096,33717,3055,2779,34407,6286816,1845723,11754,1015,1192,10209,160,3659
2102470,488909,4294,970,382,9162,1916082,422498,2327,373,432,3854,95,3659
9602464,2526895,34312,3462,0,456040,5547172,1914133,16190,1619,1734,186679,127,3665
1772742,576372,5205,1144,854,13510,1426992,413500,2531,485,360,5376,100,3668
2095826,235838,5822,1108,1164,8894,2734101,299090,4465,582,1248,5074,67,3669
3098846,479336,6191,1070,890,6526,3310567,572109,3980,494,597,3776,93,3669
6113539,978820,14488,1766,1180,9037,4962979,857733,6294,789,828,3267,104,3672
9942521,2028347,142005,11013,0,1070921,6312747,1235780,83225,5617,2284,458848,146,3678
2229375,675065,7756,1205,341,8893,1907733,606728,4449,343,710,3991,100,3680
5249123,995269,17578,1851,1618,17542,4096734,834142,7346,687,599,4881,133,3680
11895955,4226782,113117,22238,20586,131903,4435638,1227256,24742,5234,5901,38932,317,3680
2267203,586449,12706,1338,1286,18558,2802003,675653,8544,1040,766,8257,81,3680
5176715,1218635,16430,1262,1358,15849,4260108,840518,6882,492,657,5988,110,3682
1910647,420740,5813,1098,1921,7908,1610138,305162,2359,329,893,3402,110,3683
2088651,637360,7493,929,1786,9220,2618599,782451,6328,745,1600,5410,86,3686
1495807,388329,9809,829,2024,5709,1935260,354222,3843,528,1204,2344,99,3689
5145618,952289,20427,3311,9709,10237,4964942,870247,10832,2231,6348,5679,102,3690
1860824,271035,4892,555,1753,6848,2938414,391665,4387,352,1648,4909,63,3692
3488389,863326,7659,1295,1230,3555,4347922,1023088,3902,528,542,1637,83,3693
1909010,508744,8155,799,805,6532,2004177,610553,4224,455,394,2614,85,3697
2947152,789796,10924,1421,837,21390,3038053,620397,6175,629,704,8823,86,3700
3247650,450884,10936,1846,2451,16383,3247304,455759,6802,894,1594,4702,124,3701
3675998,1074587,111204,7687,0,987050,2557963,806460,77035,4988,1110,455439,110,3706
2049922,242585,4278,726,467,1516,2416910,282335,2462,354,286,929,88,3708
6010249,949267,9327,989,646,3497,5699758,803381,3537,433,553,1562,111,3713
6485204,2096305,33798,3265,2700,41978,3362074,1317817,9967,981,1011,12932,142,3714
2336786,435505,4676,779,840,1585,2384410,512251,2917,437,502,1355,72,3716
1578199,231480,2278,464,745,921,2199553,324254,1631,236,313,442,67,3717
11146901,2657341,320844,22601,0,892992,6303295,1868303,159571,10854,773,302975,131,3717
2417974,911085,7932,1565,1719,2328,2266568,1038486,5110,900,1231,1412,86,3724
7989823,1156077,189683,13797,0,573045,3795594,663031,156268,10092,702,227089,163,3724
4615435,797437,12334,1177,1534,13944,4598729,670295,6518,534,831,5980,102,3725
6074234,1813804,99842,7568,30,425633,4233402,1194608,40683,2823,1468,169657,137,3726
5228581,696062,24589,2483,0,1572042,3108665,350323,5371,625,0,385207,159,3728
2126975,358342,2601,660,493,3665,2278258,442533,1834,476,376,2011,84,3732
2759599,425668,16377,1624,0,494568,2935488,503404,9580,961,418,238914,100,3734
1892781,343326,5426,319,889,3936,1860021,354755,3148,322,719,1895,94,3734
13600065,4151591,188274,15237,1519,2641692,8027600,2593944,94159,6721,3256,1104802,182,3736
2797771,687023,30228,2254,1993,21054,2107533,557651,12733,1155,891,7742,105,3739
